# timestamp,sensor,value,x,y,z
214.000,h2s,0.743535,-19.563,-14.991,-94.443
214.000,ph,7.978276,-19.563,-14.991,-94.443
214.200,temperature,2.241399,-19.518,-14.970,-94.524
214.250,turbidity,0.688962,-19.507,-14.963,-94.544
214.400,temperature,2.230350,-19.472,-14.938,-94.606
214.500,turbidity,0.724220,-19.447,-14.918,-94.647
214.500,h2s,0.494377,-19.447,-14.918,-94.647
214.600,temperature,2.212540,-19.423,-14.894,-94.689
214.750,turbidity,0.331655,-19.385,-14.854,-94.752
214.800,temperature,2.198369,-19.372,-14.839,-94.773
215.000,temperature,2.258551,-19.319,-14.772,-94.858
215.000,turbidity,1.102364,-19.319,-14.772,-94.858
215.000,h2s,0.481165,-19.319,-14.772,-94.858
215.000,ph,7.947095,-19.319,-14.772,-94.858
215.200,temperature,2.270842,-19.263,-14.694,-94.944
215.250,turbidity,0.436509,-19.249,-14.672,-94.965
215.400,temperature,2.259978,-19.206,-14.604,-95.031
215.500,turbidity,0.434894,-19.176,-14.554,-95.075
215.500,h2s,0.814256,-19.176,-14.554,-95.075
215.600,temperature,2.410895,-19.146,-14.502,-95.119
215.750,turbidity,0.251718,-19.100,-14.419,-95.185
215.800,temperature,2.251904,-19.085,-14.390,-95.208
216.000,temperature,2.254228,-19.021,-14.266,-95.298
216.000,turbidity,0.586153,-19.021,-14.266,-95.298
216.000,h2s,0.787394,-19.021,-14.266,-95.298
216.000,ph,7.992722,-19.021,-14.266,-95.298
216.200,temperature,2.298028,-18.955,-14.131,-95.389
216.250,turbidity,0.985844,-18.939,-14.095,-95.411
216.400,temperature,2.329464,-18.888,-13.985,-95.480
216.500,turbidity,0.743484,-18.853,-13.908,-95.526
216.500,h2s,0.521196,-18.853,-13.908,-95.526
216.600,temperature,2.308315,-18.818,-13.828,-95.573
216.750,turbidity,0.639036,-18.764,-13.703,-95.643
216.800,temperature,2.381626,-18.746,-13.660,-95.666
217.000,temperature,2.408673,-18.672,-13.482,-95.761
217.000,turbidity,0.903041,-18.672,-13.482,-95.761
217.000,h2s,0.926051,-18.672,-13.482,-95.761
217.000,ph,7.964164,-18.672,-13.482,-95.761
217.200,temperature,2.449573,-18.596,-13.293,-95.856
217.250,turbidity,1.026270,-18.576,-13.244,-95.880
217.400,temperature,2.415438,-18.517,-13.094,-95.952
217.500,turbidity,0.956390,-18.478,-12.990,-96.000
217.500,h2s,0.980682,-18.478,-12.990,-96.000
217.600,temperature,2.534707,-18.437,-12.884,-96.048
217.750,turbidity,0.192560,-18.376,-12.721,-96.122
217.800,temperature,2.530513,-18.355,-12.665,-96.146
218.000,temperature,2.674155,-18.271,-12.436,-96.244
218.000,turbidity,0.973688,-18.271,-12.436,-96.244
218.000,h2s,0.951963,-18.271,-12.436,-96.244
218.000,ph,7.975362,-18.271,-12.436,-96.244
218.200,temperature,2.532678,-18.185,-12.197,-96.343
218.250,turbidity,0.904612,-18.163,-12.135,-96.368
218.400,temperature,2.566116,-18.097,-11.948,-96.443
218.500,turbidity,0.560069,-18.052,-11.820,-96.493
218.500,h2s,1.287788,-18.052,-11.820,-96.493
218.600,temperature,2.635889,-18.006,-11.690,-96.543
218.750,turbidity,0.956593,-17.937,-11.491,-96.619
218.800,temperature,2.713162,-17.914,-11.423,-96.644
219.000,temperature,2.769482,-17.820,-11.147,-96.746
219.000,turbidity,1.190634,-17.820,-11.147,-96.746
219.000,h2s,1.589720,-17.820,-11.147,-96.746
219.000,ph,7.942741,-17.820,-11.147,-96.746
219.200,temperature,2.828235,-17.724,-10.863,-96.848
219.250,turbidity,0.714622,-17.700,-10.790,-96.874
219.400,temperature,2.960564,-17.626,-10.570,-96.951
219.500,turbidity,1.184976,-17.576,-10.420,-97.003
219.500,h2s,1.518771,-17.576,-10.420,-97.003
219.600,temperature,2.821691,-17.526,-10.268,-97.055
219.750,turbidity,1.048288,-17.450,-10.037,-97.133
219.800,temperature,2.892077,-17.424,-9.959,-97.159
220.000,temperature,3.041341,-17.321,-9.642,-97.264
220.000,turbidity,0.179083,-17.321,-9.642,-97.264
220.000,h2s,1.780663,-17.321,-9.642,-97.264
220.000,ph,7.865368,-17.321,-9.642,-97.264
220.200,temperature,3.220379,-17.215,-9.317,-97.369
220.250,turbidity,1.031259,-17.188,-9.235,-97.395
220.400,temperature,3.232598,-17.107,-8.985,-97.475
220.500,turbidity,1.167425,-17.053,-8.817,-97.528
220.500,h2s,2.071643,-17.053,-8.817,-97.528
220.600,temperature,3.226798,-16.998,-8.646,-97.581
220.750,turbidity,1.046578,-16.915,-8.388,-97.661
220.800,temperature,3.369759,-16.887,-8.301,-97.688
221.000,temperature,3.440170,-16.773,-7.949,-97.795
221.000,turbidity,1.293064,-16.773,-7.949,-97.795
221.000,h2s,2.286125,-16.773,-7.949,-97.795
221.000,ph,7.804341,-16.773,-7.949,-97.795
221.200,temperature,3.529995,-16.658,-7.591,-97.902
221.250,turbidity,1.203976,-16.629,-7.500,-97.929
221.400,temperature,3.608536,-16.542,-7.226,-98.010
221.500,turbidity,1.980861,-16.483,-7.042,-98.065
221.500,h2s,2.796423,-16.483,-7.042,-98.065
221.600,temperature,3.737639,-16.423,-6.856,-98.119
221.750,turbidity,1.251282,-16.333,-6.576,-98.200
221.800,temperature,3.887112,-16.303,-6.481,-98.228
222.000,temperature,3.912103,-16.180,-6.101,-98.337
222.000,turbidity,1.194415,-16.180,-6.101,-98.337
222.000,h2s,3.175889,-16.180,-6.101,-98.337
222.000,ph,7.745564,-16.180,-6.101,-98.337
222.200,temperature,4.068581,-16.056,-5.716,-98.446
222.250,turbidity,1.734672,-16.025,-5.619,-98.474
222.400,temperature,4.181318,-15.931,-5.327,-98.556
222.500,turbidity,1.471771,-15.867,-5.130,-98.611
222.500,h2s,3.578601,-15.867,-5.130,-98.611
222.600,temperature,4.310056,-15.803,-4.933,-98.666
222.750,turbidity,1.583463,-15.706,-4.635,-98.749
222.800,temperature,4.304962,-15.674,-4.536,-98.776
223.000,temperature,4.449973,-15.543,-4.135,-98.887
223.000,turbidity,1.619317,-15.543,-4.135,-98.887
223.000,h2s,3.984848,-15.543,-4.135,-98.887
223.000,ph,7.692812,-15.543,-4.135,-98.887
223.200,temperature,4.515525,-15.410,-3.730,-98.997
223.250,turbidity,1.960587,-15.377,-3.629,-99.025
223.400,temperature,4.647768,-15.276,-3.323,-99.108
223.500,turbidity,1.475588,-15.208,-3.119,-99.164
223.500,h2s,4.195279,-15.208,-3.119,-99.164
223.600,temperature,4.738251,-15.140,-2.914,-99.219
223.750,turbidity,2.103289,-15.037,-2.605,-99.303
223.800,temperature,4.764565,-15.002,-2.502,-99.331
224.000,temperature,4.906601,-14.863,-2.088,-99.442
224.000,turbidity,2.043126,-14.863,-2.088,-99.442
224.000,h2s,1.573144,-14.863,-2.088,-99.442
224.000,ph,7.641557,-14.863,-2.088,-99.442
224.200,temperature,5.080932,-14.722,-1.672,-99.553
224.250,turbidity,2.470018,-14.686,-1.568,-99.581
224.400,temperature,5.060780,-14.579,-1.255,-99.665
224.500,turbidity,2.022074,-14.507,-1.046,-99.721
224.500,h2s,5.250681,-14.507,-1.046,-99.721
224.600,temperature,5.028664,-14.435,-0.837,-99.777
224.750,turbidity,1.706057,-14.326,-0.523,-99.860
224.800,temperature,5.094297,-14.289,-0.419,-99.888
225.000,temperature,5.176438,-14.142,-0.000,-100.000
225.000,turbidity,2.079380,-14.142,-0.000,-100.000
225.000,h2s,5.436506,-14.142,-0.000,-100.000
225.000,ph,7.613046,-14.142,-0.000,-100.000
225.200,temperature,5.161243,-13.993,0.419,-100.112
225.250,turbidity,2.131988,-13.956,0.523,-100.140
225.400,temperature,5.285578,-13.843,0.837,-100.223
225.500,turbidity,2.411663,-13.767,1.046,-100.279
225.500,h2s,5.167488,-13.767,1.046,-100.279
225.600,temperature,5.161770,-13.691,1.255,-100.335
225.750,turbidity,1.753698,-13.576,1.568,-100.419
225.800,temperature,5.252987,-13.538,1.672,-100.447
226.000,temperature,5.135853,-13.383,2.088,-100.558
226.000,turbidity,1.593748,-13.383,2.088,-100.558
226.000,h2s,5.292167,-13.383,2.088,-100.558
226.000,ph,7.628129,-13.383,2.088,-100.558
226.200,temperature,5.188710,-13.226,2.502,-100.669
226.250,turbidity,2.088334,-13.187,2.605,-100.697
226.400,temperature,5.106339,-13.068,2.914,-100.781
226.500,turbidity,2.557828,-12.989,3.119,-100.836
226.500,h2s,5.264482,-12.989,3.119,-100.836
226.600,temperature,5.149343,-12.909,3.323,-100.892
226.750,turbidity,2.173564,-12.789,3.629,-100.975
226.800,temperature,5.115944,-12.748,3.730,-101.003
227.000,temperature,5.021417,-12.586,4.135,-101.113
227.000,turbidity,2.156814,-12.586,4.135,-101.113
227.000,h2s,4.793418,-12.586,4.135,-101.113
227.000,ph,7.633220,-12.586,4.135,-101.113
227.200,temperature,4.992221,-12.423,4.536,-101.224
227.250,turbidity,1.509911,-12.382,4.635,-101.251
227.400,temperature,4.745686,-12.258,4.933,-101.334
227.500,turbidity,1.865759,-12.175,5.130,-101.389
227.500,h2s,4.806277,-12.175,5.130,-101.389
227.600,temperature,4.792220,-12.092,5.327,-101.444
227.750,turbidity,2.175025,-11.966,5.619,-101.526
227.800,temperature,4.724989,-11.924,5.716,-101.554
228.000,temperature,4.643222,-11.756,6.101,-101.663
228.000,turbidity,1.848093,-11.756,6.101,-101.663
228.000,h2s,4.282948,-11.756,6.101,-101.663
228.000,ph,7.687986,-11.756,6.101,-101.663
228.200,temperature,4.428908,-11.586,6.481,-101.772
228.250,turbidity,1.231986,-11.543,6.576,-101.800
228.400,temperature,4.448032,-11.414,6.856,-101.881
228.500,turbidity,1.645755,-11.328,7.042,-101.935
228.500,h2s,3.710555,-11.328,7.042,-101.935
228.600,temperature,4.363125,-11.242,7.226,-101.990
228.750,turbidity,1.758198,-11.111,7.500,-102.071
228.800,temperature,4.241367,-11.068,7.591,-102.098
229.000,temperature,4.074401,-10.893,7.949,-102.205
229.000,turbidity,0.593240,-10.893,7.949,-102.205
229.000,h2s,3.616713,-10.893,7.949,-102.205
229.000,ph,7.714189,-10.893,7.949,-102.205
229.200,temperature,4.014731,-10.717,8.301,-102.312
229.250,turbidity,1.439843,-10.672,8.388,-102.339
229.400,temperature,4.008633,-10.539,8.646,-102.419
229.500,turbidity,1.147708,-10.450,8.817,-102.472
229.500,h2s,3.010063,-10.450,8.817,-102.472
229.600,temperature,3.908516,-10.361,8.985,-102.525
229.750,turbidity,1.610358,-10.226,9.235,-102.605
229.800,temperature,3.784640,-10.181,9.317,-102.631
230.000,temperature,3.707469,-10.000,9.642,-102.736
230.000,turbidity,1.175020,-10.000,9.642,-102.736
230.000,h2s,2.546759,-10.000,9.642,-102.736
230.000,ph,7.784905,-10.000,9.642,-102.736
230.200,temperature,3.634800,-9.818,9.959,-102.841
230.250,turbidity,1.373869,-9.772,10.037,-102.867
230.400,temperature,3.525278,-9.635,10.268,-102.945
230.500,turbidity,1.197701,-9.543,10.420,-102.997
230.500,h2s,2.666280,-9.543,10.420,-102.997
230.600,temperature,3.483028,-9.451,10.570,-103.049
230.750,turbidity,1.016661,-9.312,10.790,-103.126
230.800,temperature,3.404499,-9.266,10.863,-103.152
231.000,temperature,3.401756,-9.080,11.147,-103.254
231.000,turbidity,1.704195,-9.080,11.147,-103.254
231.000,h2s,2.096478,-9.080,11.147,-103.254
231.000,ph,7.832004,-9.080,11.147,-103.254
231.200,temperature,3.178220,-8.893,11.423,-103.356
231.250,turbidity,0.899116,-8.846,11.491,-103.381
231.400,temperature,3.113145,-8.705,11.690,-103.457
231.500,turbidity,1.051053,-8.610,11.820,-103.507
231.500,h2s,1.463969,-8.610,11.820,-103.507
231.600,temperature,2.937184,-8.516,11.948,-103.557
231.750,turbidity,0.989602,-8.373,12.135,-103.632
231.800,temperature,3.035003,-8.326,12.197,-103.657
232.000,temperature,3.058011,-8.135,12.436,-103.756
232.000,turbidity,1.013842,-8.135,12.436,-103.756
232.000,h2s,2.258365,-8.135,12.436,-103.756
232.000,ph,7.852548,-8.135,12.436,-103.756
232.200,temperature,2.973904,-7.943,12.665,-103.854
232.250,turbidity,1.494775,-7.895,12.721,-103.878
232.400,temperature,2.902084,-7.750,12.884,-103.952
232.500,turbidity,1.076269,-7.654,12.990,-104.000
232.500,h2s,1.416449,-7.654,12.990,-104.000
232.600,temperature,2.883800,-7.557,13.094,-104.048
232.750,turbidity,0.734695,-7.411,13.244,-104.120
232.800,temperature,2.797823,-7.362,13.293,-104.144
233.000,temperature,2.719188,-7.167,13.482,-104.239
233.000,turbidity,1.293046,-7.167,13.482,-104.239
233.000,h2s,1.602830,-7.167,13.482,-104.239
233.000,ph,7.905290,-7.167,13.482,-104.239
233.200,temperature,2.808700,-6.971,13.660,-104.334
233.250,turbidity,1.057782,-6.922,13.703,-104.357
233.400,temperature,2.683988,-6.775,13.828,-104.427
233.500,turbidity,0.674767,-6.676,13.908,-104.474
233.500,h2s,0.704054,-6.676,13.908,-104.474
233.600,temperature,2.688581,-6.577,13.985,-104.520
233.750,turbidity,1.177740,-6.429,14.095,-104.589
233.800,temperature,2.483336,-6.379,14.131,-104.611
234.000,temperature,2.464721,-6.180,14.266,-104.702
234.000,turbidity,0.381635,-6.180,14.266,-104.702
234.000,h2s,1.535498,-6.180,14.266,-104.702
234.000,ph,7.901824,-6.180,14.266,-104.702
234.200,temperature,2.559483,-5.981,14.390,-104.792
234.250,turbidity,0.435424,-5.931,14.419,-104.815
234.400,temperature,2.483220,-5.781,14.502,-104.881
234.500,turbidity,0.264150,-5.680,14.554,-104.925
234.500,h2s,0.697396,-5.680,14.554,-104.925
234.600,temperature,-0.182910,-5.580,14.604,-104.969
234.750,turbidity,0.132272,-5.429,14.672,-105.035
234.800,temperature,2.492734,-5.378,14.694,-105.056
235.000,temperature,2.512870,-5.176,14.772,-105.142
235.000,turbidity,1.086275,-5.176,14.772,-105.142
235.000,h2s,0.597692,-5.176,14.772,-105.142
235.000,ph,7.935442,-5.176,14.772,-105.142
235.200,temperature,2.497553,-4.974,14.839,-105.227
235.250,turbidity,0.773029,-4.923,14.854,-105.248
235.400,temperature,2.431544,-4.771,14.894,-105.311
235.500,turbidity,0.247696,-4.669,14.918,-105.353
235.500,h2s,0.603895,-4.669,14.918,-105.353
235.600,temperature,2.418701,-4.567,14.938,-105.394
235.750,turbidity,0.688305,-4.414,14.963,-105.456
235.800,temperature,2.368037,-4.363,14.970,-105.476
236.000,temperature,2.371575,-4.158,14.991,-105.557
236.000,turbidity,0.965669,-4.158,14.991,-105.557
236.000,h2s,0.578306,-4.158,14.991,-105.557
236.000,ph,7.954298,-4.158,14.991,-105.557
236.200,temperature,2.434446,-3.953,15.000,-105.637
236.250,turbidity,0.468262,-3.902,15.000,-105.657
236.400,temperature,2.419974,-3.748,14.997,-105.716
236.500,turbidity,0.588519,-3.645,14.991,-105.755
236.500,h2s,1.013635,-3.645,14.991,-105.755
236.600,temperature,2.391747,-3.542,14.982,-105.793
236.750,turbidity,1.292224,-3.387,14.963,-105.851
236.800,temperature,2.266526,-3.335,14.956,-105.870
237.000,temperature,2.386984,-3.129,14.918,-105.945
237.000,turbidity,0.607573,-3.129,14.918,-105.945
237.000,h2s,0.581414,-3.129,14.918,-105.945
237.000,ph,7.985063,-3.129,14.918,-105.945
237.200,temperature,2.445203,-2.922,14.868,-106.019
237.250,turbidity,0.235787,-2.870,14.854,-106.038
237.400,temperature,2.313464,-2.714,14.807,-106.092
237.500,turbidity,0.515071,-2.611,14.772,-106.128
237.500,h2s,0.304936,-2.611,14.772,-106.128
237.600,temperature,2.384954,-2.507,14.734,-106.164
237.750,turbidity,0.193845,-2.351,14.672,-106.217
237.800,temperature,2.433327,-2.299,14.650,-106.235
238.000,temperature,2.339102,-2.091,14.554,-106.304
238.000,turbidity,0.871962,-2.091,14.554,-106.304
238.000,h2s,0.695978,-2.091,14.554,-106.304
238.000,ph,7.940839,-2.091,14.554,-106.304
238.200,temperature,2.397866,-1.882,14.447,-106.372
238.250,turbidity,0.410977,-1.830,14.419,-106.389
238.400,temperature,2.347165,-1.674,14.329,-106.439
238.500,turbidity,0.402819,-1.569,14.266,-106.472
238.500,h2s,0.563432,-1.569,14.266,-106.472
238.600,temperature,2.440114,-1.465,14.200,-106.505
238.750,turbidity,-8.180430,-1.308,14.095,-106.553
238.800,temperature,2.240584,-1.256,14.059,-106.569
239.000,temperature,2.330351,-1.047,13.908,-106.632
239.000,turbidity,0.729446,-1.047,13.908,-106.632
239.000,h2s,0.540983,-1.047,13.908,-106.632
239.000,ph,7.958644,-1.047,13.908,-106.632
239.200,temperature,2.364383,-0.838,13.745,-106.694
239.250,turbidity,0.317740,-0.785,13.703,-106.709
239.400,temperature,2.412295,-0.628,13.572,-106.755
239.500,turbidity,0.546728,-0.524,13.482,-106.784
239.500,h2s,0.484153,-0.524,13.482,-106.784
239.600,temperature,2.351611,-0.419,13.389,-106.814
239.750,turbidity,0.856579,-0.262,13.244,-106.857
239.800,temperature,2.352049,-0.209,13.195,-106.872
240.000,temperature,2.422059,-0.000,12.990,-106.928
240.000,turbidity,0.356866,-0.000,12.990,-106.928
240.000,h2s,1.141312,-0.000,12.990,-106.928
240.000,ph,7.941357,-0.000,12.990,-106.928
240.200,temperature,2.392826,0.209,12.776,-106.983
240.250,turbidity,0.772051,0.262,12.721,-106.997
240.400,temperature,2.437361,0.419,12.551,-107.037
240.500,turbidity,0.611251,0.524,12.436,-107.064
240.500,h2s,0.679969,0.524,12.436,-107.064
240.600,temperature,2.425006,0.628,12.317,-107.090
240.750,turbidity,0.594815,0.785,12.135,-107.128
240.800,temperature,2.359565,0.838,12.073,-107.141
241.000,temperature,2.416837,1.047,11.820,-107.190
241.000,turbidity,1.182300,1.047,11.820,-107.190
241.000,h2s,0.492215,1.047,11.820,-107.190
241.000,ph,15.675003,1.047,11.820,-107.190
241.200,temperature,2.464302,1.256,11.558,-107.239
241.250,turbidity,1.063630,1.308,11.491,-107.250
241.400,temperature,2.493117,1.465,11.286,-107.285
241.500,turbidity,0.275278,1.569,11.147,-107.308
241.500,h2s,1.062463,1.569,11.147,-107.308
241.600,temperature,2.418802,1.674,11.006,-107.331
241.750,turbidity,0.471223,1.830,10.790,-107.364
241.800,temperature,2.492332,1.882,10.717,-107.375
242.000,temperature,2.391234,2.091,10.420,-107.417
242.000,turbidity,0.700245,2.091,10.420,-107.417
242.000,h2s,0.917046,2.091,10.420,-107.417
242.000,ph,7.968985,2.091,10.420,-107.417
242.200,temperature,2.466118,2.299,10.115,-107.459
242.250,turbidity,1.110031,2.351,10.037,-107.469
242.400,temperature,2.467395,2.507,9.801,-107.498
242.500,turbidity,0.605989,2.611,9.642,-107.518
242.500,h2s,1.251157,2.611,9.642,-107.518
242.600,temperature,2.583320,2.714,9.480,-107.536
242.750,turbidity,0.767066,2.870,9.235,-107.564
242.800,temperature,2.442767,2.922,9.152,-107.573
243.000,temperature,2.592832,3.129,8.817,-107.608
243.000,turbidity,0.806876,3.129,8.817,-107.608
243.000,h2s,0.927597,3.129,8.817,-107.608
243.000,ph,7.931755,3.129,8.817,-107.608
243.200,temperature,2.503322,3.335,8.475,-107.642
243.250,turbidity,1.130113,3.387,8.388,-107.650
243.400,temperature,2.428186,3.542,8.126,-107.675
243.500,turbidity,0.474993,3.645,7.949,-107.690
243.500,h2s,0.794723,3.645,7.949,-107.690
243.600,temperature,2.539707,3.748,7.770,-107.705
243.750,turbidity,0.740499,3.902,7.500,-107.727
243.800,temperature,2.540651,3.953,7.409,-107.735
244.000,temperature,2.627215,4.158,7.042,-107.762
244.000,turbidity,0.923992,4.158,7.042,-107.762
244.000,h2s,0.738486,4.158,7.042,-107.762
244.000,ph,7.927928,4.158,7.042,-107.762
244.200,temperature,2.549069,4.363,6.670,-107.789
244.250,turbidity,0.451734,4.414,6.576,-107.795
244.400,temperature,2.675603,4.567,6.292,-107.813
244.500,turbidity,0.812677,4.669,6.101,-107.825
244.500,h2s,1.060485,4.669,6.101,-107.825
244.600,temperature,2.641579,4.771,5.909,-107.837
244.750,turbidity,0.769640,4.923,5.619,-107.853
244.800,temperature,2.600047,4.974,5.522,-107.858
245.000,temperature,2.550688,5.176,5.130,-107.878
245.000,turbidity,1.079160,5.176,5.130,-107.878
245.000,h2s,1.113706,5.176,5.130,-107.878
245.000,ph,7.929739,5.176,5.130,-107.878
245.200,temperature,2.517325,5.378,4.735,-107.897
245.250,turbidity,1.037136,5.429,4.635,-107.902
245.400,temperature,2.616284,5.580,4.335,-107.914
245.500,turbidity,0.394764,5.680,4.135,-107.922
245.500,h2s,1.039949,5.680,4.135,-107.922
245.600,temperature,2.596067,5.781,3.933,-107.930
245.750,turbidity,1.125621,5.931,3.629,-107.940
245.800,temperature,2.629913,5.981,3.527,-107.944
246.000,temperature,2.635819,6.180,3.119,-107.956
246.000,turbidity,0.884313,6.180,3.119,-107.956
246.000,h2s,1.261202,6.180,3.119,-107.956
246.000,ph,7.918948,6.180,3.119,-107.956
246.200,temperature,2.725160,6.379,2.708,-107.967
246.250,turbidity,1.102010,6.429,2.605,-107.970
246.400,temperature,2.566882,6.577,2.295,-107.976
246.500,turbidity,0.508219,6.676,2.088,-107.981
246.500,h2s,1.326575,6.676,2.088,-107.981
246.600,temperature,2.624225,6.775,1.880,-107.984
246.750,turbidity,0.938104,6.922,1.568,-107.989
246.800,temperature,2.555297,6.971,1.464,-107.990
247.000,temperature,2.525006,7.167,1.046,-107.995
247.000,turbidity,0.571384,7.167,1.046,-107.995
247.000,h2s,0.956532,7.167,1.046,-107.995
247.000,ph,7.943165,7.167,1.046,-107.995
247.200,temperature,2.560594,7.362,0.628,-107.998
247.250,turbidity,0.264298,7.411,0.523,-107.999
247.400,temperature,2.514480,7.557,0.209,-108.000
247.500,turbidity,0.472460,7.654,-0.000,-108.000
247.500,h2s,0.637824,7.654,-0.000,-108.000
247.600,temperature,2.436420,7.750,-0.209,-108.000
247.750,turbidity,0.594202,7.895,-0.523,-107.999
247.800,temperature,2.453166,7.943,-0.628,-107.998
248.000,temperature,2.445086,8.135,-1.046,-107.995
248.000,turbidity,0.515102,8.135,-1.046,-107.995
248.000,h2s,0.983116,8.135,-1.046,-107.995
248.000,ph,7.961419,8.135,-1.046,-107.995
248.200,temperature,2.450767,8.326,-1.464,-107.990
248.250,turbidity,1.299902,8.373,-1.568,-107.989
248.400,temperature,2.539884,8.516,-1.880,-107.984
248.500,turbidity,0.829875,8.610,-2.088,-107.981
248.500,h2s,1.096221,8.610,-2.088,-107.981
248.600,temperature,2.458309,8.705,-2.295,-107.976
248.750,turbidity,0.966872,8.846,-2.605,-107.970
248.800,temperature,2.419157,8.893,-2.708,-107.967
249.000,temperature,2.453029,9.080,-3.119,-107.956
249.000,turbidity,0.454488,9.080,-3.119,-107.956
249.000,h2s,0.729276,9.080,-3.119,-107.956
249.000,ph,7.951686,9.080,-3.119,-107.956
249.200,temperature,2.408444,9.266,-3.527,-107.944
249.250,turbidity,0.146517,9.312,-3.629,-107.940
249.400,temperature,2.399910,9.451,-3.933,-107.930
249.500,turbidity,1.302230,9.543,-4.135,-107.922
249.500,h2s,0.833529,9.543,-4.135,-107.922
249.600,temperature,2.358034,9.635,-4.335,-107.914
249.750,turbidity,0.034882,9.772,-4.635,-107.902
249.800,temperature,2.310794,9.818,-4.735,-107.897
250.000,temperature,2.336078,10.000,-5.130,-107.878
250.000,turbidity,0.390951,10.000,-5.130,-107.878
250.000,h2s,0.443516,10.000,-5.130,-107.878
250.000,ph,7.916411,10.000,-5.130,-107.878
250.200,temperature,2.315445,10.181,-5.522,-107.858
250.250,turbidity,0.840150,10.226,-5.619,-107.853
250.400,temperature,2.347202,10.361,-5.909,-107.837
250.500,turbidity,0.496021,10.450,-6.101,-107.825
250.500,h2s,0.645768,10.450,-6.101,-107.825
250.600,temperature,2.288750,10.539,-6.292,-107.813
250.750,turbidity,0.670813,10.672,-6.576,-107.795
250.800,temperature,2.238304,10.717,-6.670,-107.789
251.000,temperature,2.220342,10.893,-7.042,-107.762
251.000,turbidity,0.291281,10.893,-7.042,-107.762
251.000,h2s,0.641793,10.893,-7.042,-107.762
251.000,ph,7.960481,10.893,-7.042,-107.762
251.200,temperature,2.354579,11.068,-7.409,-107.735
251.250,turbidity,0.717337,11.111,-7.500,-107.727
251.400,temperature,2.120612,11.242,-7.770,-107.705
251.500,turbidity,0.183258,11.328,-7.949,-107.690
251.500,h2s,0.534303,11.328,-7.949,-107.690
251.600,temperature,2.278634,11.414,-8.126,-107.675
251.750,turbidity,-0.222020,11.543,-8.388,-107.650
251.800,temperature,2.216910,11.586,-8.475,-107.642
252.000,temperature,2.216743,11.756,-8.817,-107.608
252.000,turbidity,0.406350,11.756,-8.817,-107.608
252.000,h2s,0.822112,11.756,-8.817,-107.608
252.000,ph,7.988327,11.756,-8.817,-107.608
252.200,temperature,2.227179,11.924,-9.152,-107.573
252.250,turbidity,0.754168,11.966,-9.235,-107.564
252.400,temperature,2.188465,12.092,-9.480,-107.536
252.500,turbidity,0.365679,12.175,-9.642,-107.518
252.500,h2s,0.675871,12.175,-9.642,-107.518
252.600,temperature,2.145107,12.258,-9.801,-107.498
252.750,turbidity,0.632338,12.382,-10.037,-107.469
252.800,temperature,2.236349,12.423,-10.115,-107.459
253.000,temperature,2.182395,12.586,-10.420,-107.417
253.000,turbidity,1.138394,12.586,-10.420,-107.417
253.000,h2s,0.488861,12.586,-10.420,-107.417
253.000,ph,7.988420,12.586,-10.420,-107.417
253.200,temperature,2.104540,12.748,-10.717,-107.375
253.250,turbidity,0.689152,12.789,-10.790,-107.364
253.400,temperature,2.197934,12.909,-11.006,-107.331
253.500,turbidity,0.641477,12.989,-11.147,-107.308
253.500,h2s,0.525322,12.989,-11.147,-107.308
253.600,temperature,2.033362,13.068,-11.286,-107.285
253.750,turbidity,0.802834,13.187,-11.491,-107.250
253.800,temperature,2.201361,13.226,-11.558,-107.239
254.000,temperature,2.133217,13.383,-11.820,-107.190
254.000,turbidity,0.531151,13.383,-11.820,-107.190
254.000,h2s,0.484793,13.383,-11.820,-107.190
254.000,ph,7.997656,13.383,-11.820,-107.190
254.200,temperature,2.010274,13.538,-12.073,-107.141
254.250,turbidity,0.344298,13.576,-12.135,-107.128
254.400,temperature,0.086314,13.691,-12.317,-107.090
254.500,turbidity,0.867641,13.767,-12.436,-107.064
254.500,h2s,0.317504,13.767,-12.436,-107.064
254.600,temperature,2.144217,13.843,-12.551,-107.037
254.750,turbidity,0.775814,13.956,-12.721,-106.997
254.800,temperature,2.143009,13.993,-12.776,-106.983
255.000,temperature,2.093696,14.142,-12.990,-106.928
255.000,turbidity,0.271282,14.142,-12.990,-106.928
255.000,h2s,0.237280,14.142,-12.990,-106.928
255.000,ph,8.000671,14.142,-12.990,-106.928
255.200,temperature,2.068925,14.289,-13.195,-106.872
255.250,turbidity,0.447008,14.326,-13.244,-106.857
255.400,temperature,2.030713,14.435,-13.389,-106.814
255.500,turbidity,0.663391,14.507,-13.482,-106.784
255.500,h2s,0.146866,14.507,-13.482,-106.784
255.600,temperature,1.989959,14.579,-13.572,-106.755
255.750,turbidity,0.055867,14.686,-13.703,-106.709
255.800,temperature,2.099750,14.722,-13.745,-106.694
256.000,temperature,2.085979,14.863,-13.908,-106.632
256.000,turbidity,0.658890,14.863,-13.908,-106.632
256.000,h2s,0.004101,14.863,-13.908,-106.632
256.000,ph,8.010150,14.863,-13.908,-106.632
256.200,temperature,2.102627,15.002,-14.059,-106.569
256.250,turbidity,0.620711,15.037,-14.095,-106.553
256.400,temperature,2.036799,15.140,-14.200,-106.505
256.500,turbidity,0.147607,15.208,-14.266,-106.472
256.500,h2s,0.518488,15.208,-14.266,-106.472
